Provider,Fraud,inp_total_claims,inp_unique_bene,inp_sum_InscClaimAmtReimbursed,inp_mean_InscClaimAmtReimbursed,inp_sum_DeductibleAmtPaid,inp_mean_DeductibleAmtPaid,out_total_claims,out_unique_bene,out_sum_InscClaimAmtReimbursed,out_mean_InscClaimAmtReimbursed,out_sum_DeductibleAmtPaid,out_mean_DeductibleAmtPaid
PRV52914,0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,44.0,17170.0,281.4754098360656,330.0,5.409836065573771
PRV52916,0,6.0,6.0,64000.0,10666.666666666666,6408.0,1068.0,20.0,20.0,9130.0,456.5,0.0,0.0
PRV52917,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,8870.0,277.1875,70.0,2.1875
PRV52918,0,13.0,12.0,108700.0,8361.538461538461,13884.0,1068.0,9.0,8.0,5310.0,590.0,0.0,0.0
PRV52919,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,37.0,14070.0,213.1818181818182,130.0,1.9696969696969697
PRV52920,0,2.0,2.0,13000.0,6500.0,2136.0,1068.0,15.0,15.0,1530.0,102.0,160.0,10.666666666666666
PRV52921,0,3.0,3.0,13000.0,4333.333333333333,3204.0,1068.0,43.0,40.0,14450.0,336.04651162790697,160.0,3.7209302325581395
PRV52922,0,7.0,5.0,40000.0,5714.285714285715,7476.0,1068.0,26.0,19.0,9510.0,365.7692307692308,0.0,0.0
PRV52924,0,3.0,3.0,36000.0,12000.0,3204.0,1068.0,10.0,8.0,2730.0,273.0,0.0,0.0
PRV52925,0,4.0,4.0,29000.0,7250.0,4272.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52926,0,4.0,4.0,51000.0,12750.0,4272.0,1068.0,13.0,12.0,2760.0,212.30769230769232,50.0,3.8461538461538463
PRV52928,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,9260.0,225.85365853658536,290.0,7.073170731707317
PRV52929,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,6770.0,193.42857142857142,30.0,0.8571428571428571
PRV52930,0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,61.0,39290.0,309.37007874015745,300.0,2.3622047244094486
PRV52931,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3010.0,215.0,150.0,10.714285714285714
PRV52932,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34.0,13830.0,345.75,90.0,2.25
PRV52933,1,4.0,2.0,68000.0,17000.0,3204.0,1068.0,4.0,4.0,1390.0,347.5,0.0,0.0
PRV52934,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,8730.0,272.8125,230.0,7.1875
PRV52935,0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,85.0,101800.0,363.57142857142856,250.0,0.8928571428571429
PRV52936,0,4.0,4.0,24000.0,6000.0,4272.0,1068.0,104.0,31.0,20340.0,195.57692307692307,310.0,2.980769230769231
PRV52937,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,6030.0,251.25,100.0,4.166666666666667
PRV52938,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4270.0,1423.3333333333333,0.0,0.0
PRV52940,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,950.0,105.55555555555556,40.0,4.444444444444445
PRV52941,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,39.0,13950.0,324.4186046511628,170.0,3.953488372093023
PRV52942,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,39.0,10910.0,253.72093023255815,40.0,0.9302325581395349
PRV52943,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.0,6760.0,193.14285714285714,80.0,2.2857142857142856
PRV52944,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4120.0,1030.0,0.0,0.0
PRV52945,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,24.0,6870.0,149.34782608695653,160.0,3.4782608695652173
PRV52948,0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,47.0,25320.0,238.8679245283019,510.0,4.811320754716981
PRV52949,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,51.0,27080.0,342.7848101265823,370.0,4.6835443037974684
PRV52950,0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,64.0,33830.0,291.63793103448273,470.0,4.051724137931035
PRV52951,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9980.0,499.0,110.0,5.5
PRV52952,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600.0,600.0,0.0,0.0
PRV52953,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,61.0,23580.0,277.4117647058824,130.0,1.5294117647058822
PRV52954,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2100.0,2100.0,0.0,0.0
PRV52955,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,63.0,14160.0,193.97260273972603,450.0,6.164383561643835
PRV52956,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,2110.0,117.22222222222223,100.0,5.555555555555555
PRV52957,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,70.0
PRV52958,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,2020.0,126.25,0.0,0.0
PRV52961,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,320.0,64.0,0.0,0.0
PRV52962,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,3520.0,251.42857142857142,50.0,3.5714285714285716
PRV52963,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,850.0,94.44444444444444,0.0,0.0
PRV52964,0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,37.0,27140.0,298.24175824175825,170.0,1.8681318681318682
PRV52966,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,710.0,236.66666666666666,0.0,0.0
PRV52970,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52971,0,3.0,3.0,15000.0,5000.0,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52972,0,17.0,14.0,220000.0,12941.176470588236,18156.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52976,0,4.0,4.0,29000.0,7250.0,4272.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52978,0,5.0,5.0,59000.0,11800.0,5340.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52979,0,6.0,6.0,68000.0,11333.333333333334,6408.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52980,0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,229.0,142660.0,237.3710482529118,1330.0,2.212978369384359
PRV52981,0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,149.0,85830.0,232.60162601626016,790.0,2.140921409214092
PRV52982,1,0.0,0.0,0.0,0.0,0.0,0.0,643.0,231.0,216220.0,336.2674961119751,2160.0,3.3592534992223952
PRV52985,1,121.0,92.0,1361000.0,11247.933884297521,126024.0,1068.0,1282.0,464.0,359120.0,280.1248049921997,2740.0,2.137285491419657
PRV52986,0,9.0,7.0,124000.0,13777.777777777777,9612.0,1068.0,27.0,24.0,8490.0,314.44444444444446,160.0,5.925925925925926
PRV52988,0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,124.0,76070.0,243.81410256410257,880.0,2.8205128205128207
PRV52989,1,70.0,56.0,860000.0,12285.714285714286,74760.0,1068.0,107.0,86.0,22590.0,211.1214953271028,360.0,3.364485981308411
PRV52990,1,22.0,17.0,190000.0,8636.363636363636,23496.0,1068.0,57.0,43.0,18160.0,318.5964912280702,0.0,0.0
PRV52991,0,8.0,8.0,87000.0,10875.0,8544.0,1068.0,51.0,47.0,16970.0,332.7450980392157,0.0,0.0
PRV52993,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,3120.0,312.0,20.0,2.0
PRV52996,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,30.0,11510.0,311.0810810810811,0.0,0.0
PRV52998,0,15.0,13.0,147300.0,9820.0,14952.0,1068.0,18.0,16.0,3890.0,216.11111111111111,170.0,9.444444444444445
PRV52999,0,8.0,6.0,57000.0,7125.0,8544.0,1068.0,48.0,46.0,16210.0,337.7083333333333,100.0,2.0833333333333335
PRV53000,0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,469.0,200250.0,284.850640113798,2030.0,2.887624466571835
PRV53001,0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,105.0,45460.0,303.06666666666666,0.0,0.0
PRV53002,0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,134.0,116040.0,292.29219143576825,1110.0,2.795969773299748
PRV53004,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,4310.0,239.44444444444446,0.0,0.0
PRV53005,1,16.0,14.0,160200.0,10012.5,16020.0,1068.0,34.0,25.0,8660.0,254.7058823529412,0.0,0.0
PRV53007,1,37.0,30.0,385000.0,10405.405405405405,38448.0,1068.0,59.0,39.0,15540.0,263.3898305084746,370.0,6.271186440677966
PRV53008,1,39.0,35.0,351000.0,9000.0,39516.0,1068.0,13.0,13.0,2600.0,200.0,50.0,3.8461538461538463
PRV53009,0,5.0,5.0,31000.0,6200.0,5340.0,1068.0,32.0,18.0,4620.0,144.375,0.0,0.0
PRV53013,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5030.0,1257.5,0.0,0.0
PRV53014,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1180.0,147.5,0.0,0.0
PRV53015,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1120.0,140.0,0.0,0.0
PRV53016,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,16900.0,545.1612903225806,140.0,4.516129032258065
PRV53017,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1000.0,111.11111111111111,10.0,1.1111111111111112
PRV53018,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,22.0,11260.0,274.6341463414634,190.0,4.634146341463414
PRV53019,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,4920.0,328.0,0.0,0.0
PRV53020,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4500.0,2250.0,0.0,0.0
PRV53021,1,18.0,15.0,213000.0,11833.333333333334,19224.0,1068.0,10.0,6.0,3950.0,395.0,0.0,0.0
PRV53024,0,2.0,2.0,10000.0,5000.0,2136.0,1068.0,24.0,17.0,3800.0,158.33333333333334,0.0,0.0
PRV53025,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.0,9460.0,189.2,330.0,6.6
PRV53026,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,6140.0,236.15384615384616,0.0,0.0
PRV53027,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,500.0,100.0,0.0,0.0
PRV53028,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,300.0,100.0,0.0,0.0
PRV53029,0,4.0,3.0,38000.0,9500.0,4272.0,1068.0,12.0,10.0,2050.0,170.83333333333334,0.0,0.0
PRV53031,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1390.0,231.66666666666666,0.0,0.0
PRV53032,0,5.0,4.0,44000.0,8800.0,4272.0,1068.0,18.0,15.0,4310.0,239.44444444444446,0.0,0.0
PRV53033,0,2.0,1.0,75000.0,37500.0,2136.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV53034,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3400.0,1700.0,0.0,0.0
PRV53035,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,5140.0,151.1764705882353,80.0,2.3529411764705883
PRV53036,0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,69.0,39530.0,324.0163934426229,180.0,1.4754098360655739
PRV53037,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4340.0,482.22222222222223,0.0,0.0
PRV53038,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,13310.0,554.5833333333334,160.0,6.666666666666667
PRV53040,0,5.0,5.0,51000.0,10200.0,5340.0,1068.0,9.0,8.0,800.0,88.88888888888889,70.0,7.777777777777778
PRV53042,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,10090.0,258.71794871794873,140.0,3.58974358974359
PRV53043,0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,24.0,37740.0,618.688524590164,190.0,3.1147540983606556
PRV53044,0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,49.0,14460.0,215.82089552238807,170.0,2.537313432835821
PRV53045,0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,78.0,62730.0,290.4166666666667,770.0,3.564814814814815
PRV53047,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,32.0,13060.0,165.31645569620252,80.0,1.0126582278481013
PRV53048,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5620.0,802.8571428571429,70.0,10.0
PRV53049,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,5.0,0.0,0.0
PRV53050,0,2.0,2.0,3000.0,1500.0,2136.0,1068.0,6.0,6.0,730.0,121.66666666666667,0.0,0.0
PRV53052,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,8.0,7.0,1530.0,191.25,0.0,0.0
PRV53054,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,27.0,10690.0,218.16326530612244,90.0,1.836734693877551
PRV53055,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,28.0,22570.0,282.125,200.0,2.5
PRV53056,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,22.0,10110.0,288.85714285714283,130.0,3.7142857142857144
PRV53057,0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,29.0,20640.0,389.4339622641509,260.0,4.90566037735849
PRV53059,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,16320.0,494.54545454545456,30.0,0.9090909090909091
PRV53061,0,1.0,1.0,9000.0,9000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV53062,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,190.0,47.5,0.0,0.0
PRV53063,0,2.0,2.0,7000.0,3500.0,2136.0,1068.0,2.0,2.0,450.0,225.0,70.0,35.0
PRV53064,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,6640.0,189.71428571428572,130.0,3.7142857142857144
PRV53065,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,6230.0,163.94736842105263,100.0,2.6315789473684212
PRV53066,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1220.0,174.28571428571428,0.0,0.0
PRV53067,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,4540.0,283.75,70.0,4.375
PRV53069,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2630.0,239.0909090909091,10.0,0.9090909090909091
PRV53070,0,12.0,10.0,111000.0,9250.0,12816.0,1068.0,8.0,7.0,530.0,66.25,0.0,0.0
PRV53071,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,12310.0,439.64285714285717,80.0,2.857142857142857
PRV53072,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,4990.0,277.22222222222223,0.0,0.0
PRV53073,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1270.0,90.71428571428571,0.0,0.0
PRV53074,0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,66.0,48950.0,275.0,420.0,2.359550561797753
PRV53075,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1780.0,890.0,0.0,0.0
PRV53076,0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,47.0,30840.0,293.7142857142857,560.0,5.333333333333333
PRV53077,0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,81.0,38270.0,308.6290322580645,60.0,0.4838709677419355
PRV53078,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,37.0,10880.0,241.77777777777777,200.0,4.444444444444445
PRV53079,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,0.0
PRV53081,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1800.0,200.0,0.0,0.0
PRV53083,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0
PRV53084,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,100.0,100.0
PRV53085,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,640.0,320.0,0.0,0.0
PRV53086,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1060.0,265.0,0.0,0.0
PRV53087,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,9580.0,309.03225806451616,0.0,0.0
PRV53090,0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,71.0,58850.0,328.7709497206704,580.0,3.2402234636871508
PRV53091,0,4.0,4.0,19000.0,4750.0,4272.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV53095,0,2.0,2.0,36000.0,18000.0,2136.0,1068.0,2.0,2.0,100.0,50.0,0.0,0.0
PRV53096,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,103.0,53000.0,407.6923076923077,440.0,3.3846153846153846
PRV53099,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,220.0,110.0,0.0,0.0
PRV53100,0,5.0,5.0,50000.0,10000.0,5340.0,1068.0,125.0,71.0,36880.0,295.04,380.0,3.04
PRV53101,0,2.0,2.0,9000.0,4500.0,2136.0,1068.0,6.0,6.0,410.0,68.33333333333333,0.0,0.0
PRV53102,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,5910.0,311.05263157894734,40.0,2.1052631578947367
PRV53103,0,7.0,7.0,77000.0,11000.0,7476.0,1068.0,72.0,60.0,11440.0,158.88888888888889,200.0,2.7777777777777777
PRV53104,0,28.0,21.0,239500.0,8553.57142857143,27768.0,1068.0,52.0,38.0,13270.0,255.19230769230768,160.0,3.076923076923077
PRV53106,1,4.0,2.0,18000.0,4500.0,4272.0,1068.0,40.0,26.0,9140.0,228.5,150.0,3.75
PRV53107,0,9.0,9.0,103000.0,11444.444444444445,9612.0,1068.0,6.0,6.0,390.0,65.0,130.0,21.666666666666668
PRV53108,0,5.0,5.0,54000.0,10800.0,5340.0,1068.0,43.0,35.0,15450.0,359.30232558139534,160.0,3.7209302325581395
PRV53109,0,3.0,2.0,15800.0,5266.666666666667,3204.0,1068.0,25.0,20.0,6490.0,259.6,80.0,3.2
PRV53110,0,1.0,1.0,15000.0,15000.0,1068.0,1068.0,29.0,21.0,8280.0,285.51724137931035,40.0,1.3793103448275863
PRV53111,0,7.0,6.0,57000.0,8142.857142857143,7476.0,1068.0,26.0,23.0,11750.0,451.9230769230769,20.0,0.7692307692307693
PRV53113,0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,61.0,19320.0,238.5185185185185,370.0,4.567901234567901
PRV53114,1,14.0,10.0,274000.0,19571.428571428572,12816.0,1068.0,15.0,14.0,90680.0,6045.333333333333,1027.0,68.46666666666667
PRV53116,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,8230.0,187.04545454545453,50.0,1.1363636363636365
PRV53117,0,18.0,18.0,127000.0,7055.555555555556,18156.0,1068.0,233.0,154.0,88370.0,379.2703862660944,480.0,2.060085836909871
PRV53119,1,3.0,3.0,24000.0,8000.0,3204.0,1068.0,15.0,11.0,2410.0,160.66666666666666,0.0,0.0
PRV53120,0,10.0,10.0,101000.0,10100.0,10680.0,1068.0,55.0,49.0,14950.0,271.8181818181818,0.0,0.0
PRV53121,1,48.0,42.0,408000.0,8500.0,49128.0,1068.0,531.0,255.0,154270.0,290.52730696798494,1600.0,3.0131826741996233
PRV53122,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,8070.0,336.25,200.0,8.333333333333334
PRV53123,0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,82.0,45750.0,346.59090909090907,460.0,3.484848484848485
PRV53124,0,20.0,16.0,169000.0,8450.0,20292.0,1068.0,45.0,39.0,9380.0,208.44444444444446,0.0,0.0
PRV53125,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,500.0,250.0,0.0,0.0
PRV53126,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,11820.0,347.6470588235294,80.0,2.3529411764705883
PRV53127,0,1.0,1.0,10000.0,10000.0,1068.0,1068.0,98.0,54.0,19730.0,201.3265306122449,280.0,2.857142857142857
PRV53128,0,1.0,1.0,6000.0,6000.0,0.0,0.0,32.0,18.0,18220.0,569.375,260.0,8.125
PRV53129,0,3.0,3.0,75000.0,25000.0,3204.0,1068.0,43.0,36.0,7550.0,175.58139534883722,0.0,0.0
PRV53131,0,6.0,6.0,47000.0,7833.333333333333,6408.0,1068.0,7.0,7.0,1330.0,190.0,0.0,0.0
PRV53133,0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,106.0,46660.0,293.45911949685535,490.0,3.0817610062893084
PRV53134,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,4030.0,403.0,0.0,0.0
PRV53135,0,7.0,6.0,68000.0,9714.285714285714,7476.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV53136,1,7.0,7.0,146000.0,20857.14285714286,7476.0,1068.0,36.0,33.0,15020.0,417.22222222222223,100.0,2.7777777777777777
PRV53137,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,8900.0,296.6666666666667,210.0,7.0
PRV53138,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1570.0,157.0,0.0,0.0
PRV53139,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,780.0,86.66666666666667,0.0,0.0
PRV53140,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,2180.0,103.80952380952381,0.0,0.0
PRV53141,0,32.0,30.0,313000.0,9781.25,32040.0,1068.0,73.0,65.0,19720.0,270.13698630136986,340.0,4.657534246575342
PRV53142,1,39.0,36.0,377000.0,9666.666666666666,40584.0,1068.0,72.0,64.0,17050.0,236.80555555555554,100.0,1.3888888888888888
PRV53143,0,4.0,3.0,64000.0,16000.0,3204.0,1068.0,8.0,5.0,1670.0,208.75,0.0,0.0
PRV53144,0,4.0,4.0,30300.0,7575.0,3204.0,1068.0,35.0,32.0,6160.0,176.0,30.0,0.8571428571428571
PRV53145,0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,111.0,34760.0,263.3333333333333,300.0,2.272727272727273
PRV53147,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,6760.0,375.55555555555554,140.0,7.777777777777778
PRV53148,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,2580.0,172.0,0.0,0.0
PRV53149,0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,21.0,14860.0,243.60655737704917,40.0,0.6557377049180327
PRV53150,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,3130.0,240.76923076923077,0.0,0.0
PRV53151,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,6360.0,254.4,120.0,4.8
PRV53153,0,6.0,4.0,116000.0,19333.333333333332,5340.0,1068.0,18.0,17.0,5630.0,312.77777777777777,60.0,3.3333333333333335
PRV53154,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,15.0,23670.0,455.1923076923077,140.0,2.6923076923076925
PRV53156,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,6570.0,410.625,40.0,2.5
PRV53157,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2190.0,1095.0,0.0,0.0
PRV53158,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,710.0,101.42857142857143,50.0,7.142857142857143
PRV53159,0,2.0,2.0,32000.0,16000.0,2136.0,1068.0,25.0,8.0,4160.0,166.4,0.0,0.0
PRV53161,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6810.0,972.8571428571429,0.0,0.0
PRV53162,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1350.0,270.0,0.0,0.0
PRV53163,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,800.0,66.66666666666667,0.0,0.0
PRV53164,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,4180.0,167.2,40.0,1.6
PRV53166,0,1.0,1.0,5000.0,5000.0,1068.0,1068.0,22.0,20.0,3960.0,180.0,0.0,0.0
PRV53167,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1770.0,590.0,0.0,0.0
PRV53168,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2070.0,1035.0,0.0,0.0
PRV53169,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,170.0,42.5,0.0,0.0
PRV53171,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,8330.0,490.0,0.0,0.0
PRV53172,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2450.0,816.6666666666666,0.0,0.0
PRV53173,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,23.0,16610.0,386.27906976744185,40.0,0.9302325581395349
PRV53174,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,260.0,52.0,0.0,0.0
PRV53175,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,710.0,78.88888888888889,0.0,0.0
PRV53176,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,6000.0,176.47058823529412,130.0,3.823529411764706
PRV53177,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,1520.0,95.0,10.0,0.625
PRV53178,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,730.0,104.28571428571429,0.0,0.0
PRV53179,0,2.0,2.0,14000.0,7000.0,2136.0,1068.0,26.0,25.0,6190.0,238.07692307692307,110.0,4.230769230769231
PRV53180,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3010.0,602.0,0.0,0.0
PRV53182,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,33.333333333333336,0.0,0.0
PRV53183,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,0.0,0.0
PRV53186,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,4710.0,588.75,0.0,0.0
PRV53187,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,180.0,45.0,0.0,0.0
PRV53188,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,1220.0,122.0,0.0,0.0
PRV53189,0,4.0,3.0,42000.0,10500.0,4272.0,1068.0,24.0,20.0,11030.0,459.5833333333333,0.0,0.0
PRV53191,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3310.0,220.66666666666666,0.0,0.0
PRV53192,0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,51.0,40610.0,272.5503355704698,300.0,2.0134228187919465
PRV53194,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,22330.0,697.8125,40.0,1.25
PRV53196,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,4480.0,280.0,0.0,0.0
PRV53197,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,500.0,125.0,0.0,0.0
PRV53198,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,250.0,41.666666666666664,0.0,0.0
PRV53201,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,14220.0,1093.8461538461538,0.0,0.0
